"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年4月"
"集計期間終了月","2012年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"多摩小平","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","67","29","23","9","11","1","26","11","1","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年4月"
"集計期間終了月","2012年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","6","0","5","17","0","0","1","0","0","0","2","2"
"中央区","10","2","0","3","0","0","0","0","0","0","3","0"
"みなと","12","28","10","5","1","0","6","0","0","0","2","1"
"新宿区","33","22","30","28","1","8","19","2","0","0","7","2"
"文京","2","2","2","0","0","2","4","5","1","0","1","1"
"台東","0","1","0","0","1","0","0","0","0","0","2","0"
"墨田区","1","1","2","0","0","0","2","0","0","0","2","1"
"江東区","12","5","4","9","0","0","0","0","0","0","2","0"
"品川区","3","5","5","4","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","8","0","1","1","0","0","2","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","1","0","0","0","0","2"
"渋谷区","16","12","4","5","2","1","0","0","0","0","5","1"
"中野区","4","3","1","2","3","0","0","0","0","0","2","1"
"杉並","2","0","0","1","0","0","3","0","0","0","2","1"
"池袋","15","4","6","5","1","1","2","3","0","0","3","1"
"北区","2","0","2","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","8","2","0","2","0","0","5","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","0","1","0","0","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","2","2","2","0","0","1"
"江戸川","10","1","0","2","2","0","0","0","0","0","2","0"
"八王子市","5","1","0","1","0","0","0","0","0","0","4","1"
"町田市","3","4","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","1","0","3","0","0","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","26","13","0","0","3","3"
"多摩小平","0","0","0","0","0","0","1","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","166","94","73","88","11","12","75","29","3","0","54","25"


