"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年6月"
"集計期間終了月","2014年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"新宿区","6","8","19","6","0","1","4","1","0","0","",""
"文京","0","0","0","0","0","0","1","0","0","0","",""
"台東","20","4","7","27","5","0","0","0","0","0","",""
"墨田区","4","0","0","0","1","0","2","0","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","9","0","0","0","0","0","1","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","1","0","0","",""
"渋谷区","6","9","2","0","1","0","0","0","0","0","",""
"中野区","0","0","0","0","0","0","0","0","0","0","",""
"杉並","0","0","1","0","0","0","1","0","0","0","",""
"池袋","6","8","3","5","1","0","4","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","5","1","0","0","0","0","0","0","0","0","",""
"板橋区","4","0","1","3","0","1","2","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","2","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","4","0","0","0","",""
"江戸川","12","6","0","0","3","0","0","0","0","0","",""
"八王子市","6","1","1","0","1","0","0","0","0","0","",""
"町田市","4","2","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","17","0","0","1","0","0","1","0","0","0","",""
"多摩府中","0","0","2","0","0","0","20","0","0","0","",""
"多摩小平","0","0","0","0","0","0","2","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","104","46","42","44","12","3","49","4","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年6月"
"集計期間終了月","2014年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","21","3","3","3","0","1","1","0","0","0","2","2"
"中央区","8","7","0","2","0","0","0","0","0","0","3","0"
"みなと","19","41","14","3","0","1","9","0","0","0","2","1"
"新宿区","33","16","63","26","0","6","7","2","0","0","7","2"
"文京","6","0","0","1","0","1","1","0","0","0","1","1"
"台東","21","5","8","30","5","0","0","0","0","0","2","0"
"墨田区","4","1","1","1","1","0","2","2","0","0","2","1"
"江東区","9","5","5","7","0","0","0","0","0","0","2","0"
"品川区","7","1","2","1","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","11","0","0","2","0","0","2","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","2","0","0","0","2"
"渋谷区","13","9","4","4","1","0","0","0","0","0","5","1"
"中野区","0","2","0","1","0","1","0","0","0","0","2","1"
"杉並","6","0","1","0","0","1","3","0","0","0","2","1"
"池袋","19","13","5","18","1","0","4","4","1","0","3","1"
"北区","1","0","0","1","0","0","0","0","0","0","1","0"
"荒川区","5","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","7","0","3","5","0","1","2","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","0","3","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","0","0","0","0","1"
"江戸川","12","6","0","1","3","0","0","0","0","0","2","0"
"八王子市","7","1","1","0","1","0","2","0","0","0","4","1"
"町田市","4","2","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","1","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","17","0","0","1","0","0","4","0","0","0","2","1"
"多摩府中","0","0","2","0","0","0","38","1","0","0","3","3"
"多摩小平","0","0","0","0","0","0","5","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","232","113","112","110","12","12","91","12","2","0","55","25"


