"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年2月"
"集計期間終了月","2012年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"多摩小平","1","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","74","34","27","13","8","3","20","12","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年2月"
"集計期間終了月","2012年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","12","2","4","10","0","2","4","1","1","0","2","2"
"中央区","11","4","2","3","1","0","0","0","0","0","3","0"
"みなと","10","31","9","6","1","1","6","0","0","0","2","1"
"新宿区","37","19","29","37","1","5","10","4","0","0","7","2"
"文京","3","2","1","1","0","0","3","0","0","0","1","1"
"台東","4","0","0","0","1","0","0","0","0","0","2","0"
"墨田区","7","3","0","0","0","0","8","3","0","0","2","1"
"江東区","8","7","5","6","0","0","0","0","0","0","2","0"
"品川区","2","4","2","3","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","12","0","1","0","0","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","0","0","0","0","2"
"渋谷区","15","9","4","0","0","2","0","0","0","0","4","1"
"中野区","5","1","1","7","1","2","0","1","0","0","2","1"
"杉並","2","1","0","2","0","0","0","0","0","0","2","1"
"池袋","15","12","5","6","0","0","6","4","0","0","3","1"
"北区","0","0","2","0","0","0","0","0","0","0","1","0"
"荒川区","4","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","3","1","1","2","0","0","4","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","1","0","1","0","2","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","2","0","0","0","1"
"江戸川","3","0","1","0","1","0","0","0","0","0","2","0"
"八王子市","3","0","1","0","1","0","1","0","0","0","4","1"
"町田市","2","0","1","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","8","3","0","2","1","0","0","0","0","0","2","1"
"多摩府中","1","0","0","1","0","0","10","15","0","0","2","2"
"多摩小平","1","0","0","0","0","0","1","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","169","100","69","87","8","14","65","32","1","0","53","24"


