"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年26週"
"集計期間終了週","2023年26週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区西北部","19","259","41","5","34","55","2","12","1","4","141","2","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","11","103","33","8","16","66","2","8","0","2","88","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","19","183","29","4","15","68","1","6","2","2","64","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","7","27","1","0","5","10","1","2","0","1","25","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","160","39","5","20","71","2","13","2","6","188","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","41","13","2","22","24","0","1","0","3","58","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","18","122","18","6","17","60","1","5","0","3","99","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","23","65","39","2","23","45","5","3","0","1","84","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","181","1447","304","42","212","579","21","59","6","34","998","9","16","3","0","15","1","0","0","0","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年26週"
"集計期間終了週","2023年26週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","44","200","49","7","22","72","2","6","0","5","129","2","1","0","0","4","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","41","189","66","9","40","79","2","11","0","4","153","0","1","0","0","3","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","43","261","71","8","51","110","3","6","1","7","176","1","2","0","0","1","1","0","0","0","0","1","40","25","4","3","3","0"
"区西部","21","262","60","2","32","134","1","5","0","5","98","2","0","0","0","2","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","34","504","92","16","63","123","4","20","1","9","291","2","9","0","0","0","0","0","0","0","0","0","55","34","6","2","2","0"
"区東北部","28","215","65","23","32","138","2","13","0","10","177","0","3","0","0","1","0","0","0","0","0","0","38","24","4","1","1","0"
"区東部","43","363","60","9","29","154","2","14","2","5","148","0","0","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","14","46","3","0","6","18","1","2","0","1","42","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","14","288","72","12","56","176","2","39","4","8","389","2","1","1","0","5","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","3","96","34","2","44","52","0","3","0","4","128","0","1","0","0","0","0","0","0","0","0","0","22","14","2","1","1","0"
"北多摩南部","39","241","42","16","37","105","1","13","0","8","194","1","2","2","0","0","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","58","139","72","3","46","101","7","13","0","1","211","0","2","0","0","1","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","382","2843","686","107","458","1262","27","145","8","67","2136","10","22","3","0","17","1","0","0","0","0","1","415","260","38","25","25","0"


