"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年1月"
"集計期間終了月","2014年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"渋谷区","9","7","3","2","0","0","2","0","0","0","5","1"
"中野区","5","3","0","3","0","1","0","0","0","0","2","1"
"杉並","2","2","1","3","0","0","0","0","0","0","2","1"
"池袋","19","3","6","8","1","0","3","6","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","4","1","1","2","0","0","3","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","5","0","1","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","8","6","0","0","0","1"
"江戸川","6","1","0","0","1","0","0","0","0","0","2","0"
"八王子市","4","2","0","0","1","0","5","0","0","0","4","1"
"町田市","3","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","9","0","2","1","0","0","0","0","0","0","2","1"
"多摩府中","0","0","1","0","0","0","22","3","0","0","3","3"
"多摩小平","0","0","0","0","0","0","4","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","168","99","91","85","3","12","79","31","0","0","55","25"


