"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年25週"
"集計期間終了週","2023年25週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"6歳","18","14","4","2","29","44","1","5","0","1","55","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","25","11","4","2","21","43","1","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","12","6","1","0","19","29","2","3","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","11","21","1","0","9","23","6","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","27","116","4","1","16","57","5","1","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","151","1","0","2","7","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","11","207","2","0","10","54","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","13","171","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","22","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","189","1326","342","48","202","675","26","75","3","32","968","9","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年25週"
"集計期間終了週","2023年25週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","7","45","0","0","14","0","3","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","22","114","10","1","89","0","16","0","18","111","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","9","37","212","25","14","181","0","26","1","27","442","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","6","18","139","23","28","160","3","41","0","4","371","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","13","93","18","54","158","4","32","3","4","340","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","19","22","49","11","64","186","0","24","1","3","301","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","23","12","23","9","70","129","8","25","1","0","210","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","34","23","6","6","56","118","5","9","0","1","112","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","49","18","5","5","52","107","3","4","0","0","41","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"8歳","30","17","4","1","33","81","4","6","0","0","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","33","35","1","0","18","64","8","1","0","0","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","81","258","6","2","37","117","10","1","0","0","24","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","30","288","1","0","3","17","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","17","387","2","1","19","89","2","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","20","341","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","33","355","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","9","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","6","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","4","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","412","2578","700","111","449","1510","48","188","6","57","2015","20","18","3","0","4","0","0","0","0","0","2","1","1","0","0","0","1","0"
"定点数","414","414","260","260","260","260","260","260","260","260","260","260","260","260","38","38","25","25","25","25","25","25","25","25","25","25","25","25","25"


