"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年18週"
"集計期間終了週","2025年18週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"集計期間終了週","2025年18週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","18","16","1626","4","1","57","148","3","1","9","6","0","1","0","0","0","0","0","1","0","0","0","1","4","32","32","20","2","4","4","4"
"区南部","15","11","1075","4","20","47","154","8","3","16","6","0","2","0","0","0","1","0","0","0","0","0","0","0","33","33","21","3","1","1","1"
"区西南部","27","28","1562","6","5","63","101","9","1","7","3","0","1","1","0","1","1","0","0","0","0","0","0","2","39","39","25","4","3","3","3"
"区西部","11","23","1757","6","8","76","96","17","2","4","6","0","3","1","2","0","2","0","0","3","0","1","0","6","39","39","25","4","4","4","4"
"区西北部","33","31","2535","10","12","121","195","34","5","11","9","1","2","1","0","0","2","0","0","0","0","0","0","0","56","56","35","6","2","2","2"
"区東北部","19","35","1877","7","6","28","155","7","2","37","13","0","0","0","5","0","1","0","0","0","0","0","1","2","40","40","25","4","1","1","1"
"区東部","18","29","1970","5","7","87","170","11","1","9","7","1","3","1","0","0","3","0","0","0","0","0","0","1","41","40","26","4","1","1","1"
"西多摩","8","6","252","0","0","3","25","0","0","8","1","0","1","0","0","0","1","0","0","0","0","0","0","0","13","13","7","1","1","1","1"
"南多摩","14","32","3796","9","2","91","280","32","6","36","14","0","9","2","0","0","2","0","0","0","0","0","0","0","43","43","27","4","1","1","1"
"北多摩西部","22","12","880","4","0","48","55","11","2","7","1","1","2","0","0","0","0","0","0","0","0","0","0","1","21","21","14","2","1","1","1"
"北多摩南部","27","19","1984","2","3","66","182","22","1","21","9","2","3","1","0","0","1","0","0","1","0","1","1","4","34","34","21","3","3","3","3"
"北多摩北部","19","11","1388","1","4","82","148","23","1","19","10","0","0","0","1","0","1","2","0","0","0","0","0","7","23","23","15","2","2","2","2"
"島しょ","3","2","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","234","255","20725","58","68","769","1709","177","25","184","85","5","27","7","8","1","15","2","1","4","0","2","3","27","416","415","262","39","25","25","25"


