"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年32週"
"集計期間終了週","2023年32週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","57","4","0","2","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","6","19","0","0","0","9","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","5","78","7","7","9","12","0","5","0","0","6","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","5","101","5","8","4","11","0","0","0","0","3","1","0","0","0","4","0","0","0","0","0","0","10","6","2","2","2","0"
"文京","6","79","0","1","5","7","2","2","0","3","5","0","0","0","0","2","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","21","56","1","2","7","18","1","14","0","1","8","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","17","208","3","1","2","1","0","4","0","0","4","0","1","0","0","0","0","0","0","0","0","2","7","4","0","1","1","0"
"江東区","31","111","1","4","6","28","0","4","0","1","5","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","8","49","1","3","5","8","0","5","0","0","12","1","0","0","0","0","0","0","0","0","0","0","10","7","1","0","0","0"
"目黒区","11","65","3","9","9","15","0","2","0","0","8","0","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"大田区","62","175","12","4","9","21","0","6","0","2","21","0","3","1","0","0","0","0","0","0","0","0","18","11","1","1","1","0"
"世田谷","11","247","15","26","21","52","1","1","1","1","28","1","4","0","0","0","0","0","0","0","0","0","21","14","1","2","2","0"
"渋谷区","14","35","1","1","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","11","146","0","1","14","15","1","5","0","1","3","0","0","0","0","3","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","13","102","9","5","6","33","2","4","0","0","7","0","0","1","0","3","0","0","0","0","0","0","16","10","1","2","2","0"
"池袋","8","122","0","2","1","4","0","1","0","0","6","0","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","13","176","4","1","18","21","5","11","0","4","4","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","1","82","10","7","7","20","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","0","0"
"板橋区","16","188","6","0","10","13","1","2","0","1","9","0","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","19","158","1","4","13","39","1","1","0","1","23","0","0","0","0","1","0","0","0","0","0","0","20","12","2","0","0","0"
"足立","9","198","6","2","2","56","1","3","0","1","12","0","3","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","15","124","0","2","3","26","0","1","0","0","10","0","0","0","0","0","0","0","0","0","0","1","13","8","1","1","1","0"
"江戸川","19","190","5","26","16","11","0","9","0","8","18","0","0","0","0","0","0","0","0","0","0","0","18","12","1","0","0","0"
"八王子市","12","132","3","3","15","76","0","4","0","2","24","0","0","0","0","1","0","0","0","0","0","1","18","11","2","1","1","0"
"町田市","4","106","4","0","5","31","0","4","0","1","10","0","0","0","0","1","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","9","77","2","1","1","4","1","4","0","0","8","0","0","0","0","0","0","0","0","0","0","0","13","7","1","1","1","0"
"南多摩","6","137","3","1","4","15","2","3","0","4","10","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","15","199","4","0","23","18","2","11","0","4","22","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","24","357","9","3","42","61","4","7","0","5","29","2","3","1","0","1","0","0","0","0","0","0","33","21","3","3","3","0"
"多摩小平","21","200","4","12","13","60","1","7","0","2","12","0","0","0","0","1","0","0","0","0","0","0","21","14","2","2","2","0"
"島しょ","0","71","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","416","4045","123","136","272","696","26","121","1","45","320","9","15","3","0","18","0","0","0","0","0","4","397","250","35","25","25","0"


