"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年30週"
"集計期間終了週","2023年30週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"島しょ","0","29","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","241","2494","137","49","155","426","25","78","2","36","404","12","18","4","0","7","0","0","0","0","0","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年30週"
"集計期間終了週","2023年30週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","32","317","38","10","12","62","3","13","0","7","74","4","0","0","0","0","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","108","286","31","8","40","121","0","23","0","0","100","1","2","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","59","478","40","14","33","53","3","14","0","5","63","2","2","1","0","4","0","0","0","0","0","1","40","25","4","3","3","0"
"区西部","22","395","22","6","35","89","2","10","0","6","62","1","1","1","0","4","0","0","0","0","0","2","38","24","4","4","4","0"
"区西北部","43","699","38","14","33","91","4","31","0","7","82","0","5","2","0","1","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","39","434","29","9","16","115","3","16","1","7","96","1","2","0","0","0","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","35","576","10","22","32","113","2","17","0","9","74","2","4","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","3","85","1","0","5","19","1","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","61","429","28","3","49","131","3","22","0","2","91","1","0","0","0","1","0","0","0","0","0","0","44","27","4","1","1","0"
"北多摩西部","4","188","33","1","22","29","1","7","0","4","68","0","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","46","400","15","6","25","70","3","11","1","8","66","2","5","0","0","4","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","48","260","23","10","47","73","3","6","0","9","42","1","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","68","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","500","4615","308","103","349","966","28","170","2","65","840","15","21","4","0","14","0","0","0","0","0","4","416","261","39","25","25","0"


