"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年12月"
"集計期間終了月","2012年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","16","2","4","10","0","1","0","0","0","0","2","2"
"中央区","9","8","2","5","0","0","0","0","0","0","3","0"
"みなと","11","38","20","7","0","0","10","0","0","0","2","1"
"新宿区","16","9","27","24","1","10","13","5","0","0","7","2"
"文京","5","1","2","4","0","0","2","6","0","0","1","1"
"台東","1","1","0","0","2","0","0","0","0","0","2","0"
"墨田区","3","0","1","0","0","0","3","0","0","0","2","1"
"江東区","11","6","6","11","0","0","0","0","0","0","2","0"
"品川区","10","4","4","1","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","8","0","0","3","0","1","3","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","7","1","0","0","0","2"
"渋谷区","11","7","2","2","0","0","0","0","0","0","5","1"
"中野区","3","2","1","3","1","1","0","0","0","0","2","1"
"杉並","5","0","1","0","0","0","3","0","0","0","2","1"
"池袋","24","9","5","9","0","1","5","3","1","0","3","1"
"北区","0","0","2","0","0","0","0","0","0","0","1","0"
"荒川区","1","2","0","0","0","0","0","0","0","0","1","0"
"板橋区","5","4","0","2","0","0","5","0","1","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","9","0","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","4","5","0","0","0","1"
"江戸川","2","1","0","0","1","0","0","0","0","0","1","0"
"八王子市","3","3","0","0","0","0","0","0","0","0","4","1"
"町田市","3","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","10","3","0","1","3","0","0","0","0","0","2","1"
"多摩府中","2","0","2","2","0","0","16","13","0","0","3","3"
"多摩小平","0","0","0","0","0","0","0","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","168","101","79","84","8","14","71","35","2","0","54","25"


