"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年20週"
"集計期間終了週","2023年20週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"多摩小平","33","51","6","10","11","103","3","2","0","7","13","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","438","679","94","77","242","1042","15","39","5","51","67","5","6","0","0","7","0","0","1","0","0","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年20週"
"集計期間終了週","2023年20週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","8","0","4","0","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","5","0","0","0","12","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","9","24","4","0","3","4","0","2","0","1","2","1","0","1","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","4","24","6","2","4","18","0","0","0","1","2","0","0","0","1","1","0","0","0","0","0","0","","","","","",""
"文京","9","13","1","0","0","6","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","9","12","2","0","3","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","14","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","9","20","2","0","10","40","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","17","1","4","5","16","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","6","16","1","0","4","10","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","17","34","10","3","16","51","0","0","0","3","4","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","26","51","2","1","9","68","0","0","3","0","7","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","3","9","0","0","0","9","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","16","14","5","0","12","31","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","20","27","1","1","6","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","28","0","1","1","6","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","9","31","0","3","10","29","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","20","6","0","2","18","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","42","0","0","0","31","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","44","51","4","4","12","51","3","4","0","6","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","15","38","1","2","3","42","0","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","23","2","0","3","30","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","8","36","8","3","6","39","0","1","0","1","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","23","30","2","3","12","89","0","2","0","2","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","16","1","0","7","34","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","21","0","0","1","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","27","1","2","5","19","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","24","24","3","0","9","37","0","5","0","4","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","64","73","2","4","18","70","3","1","0","6","5","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","33","45","9","11","14","84","5","4","0","7","15","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","400","793","77","48","178","895","18","41","4","45","92","4","3","2","1","6","0","0","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年20週"
"集計期間終了週","2023年20週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","24","1","4","0","10","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","7","9","0","0","0","21","1","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","15","43","7","2","11","16","0","2","0","1","2","1","0","1","0","0","0","0","0","0","0","1","9","6","0","1","1","0"
"新宿区","13","41","7","6","7","49","0","0","0","2","2","0","0","0","1","3","0","0","1","0","0","0","11","7","1","2","2","0"
"文京","10","25","2","1","2","14","0","3","0","4","2","0","1","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","14","23","6","2","4","47","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","13","30","2","1","2","10","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","31","37","4","1","17","81","1","1","0","1","11","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","28","29","4","7","14","32","0","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","10","25","1","0","6","34","1","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","30","66","20","11","35","129","1","1","0","4","9","1","1","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","57","83","6","4","30","137","0","3","7","0","11","0","0","0","0","4","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","10","19","0","1","1","19","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","2","7","4","1","1","1","0"
"中野区","35","33","9","0","35","60","0","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","44","56","1","1","13","42","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","3","48","3","2","1","12","0","8","0","0","2","0","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","24","58","2","4","20","52","0","0","1","5","3","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","13","28","15","0","8","45","0","0","1","1","5","0","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","11","77","2","1","5","54","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","100","89","13","9","28","99","3","6","0","8","11","2","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","22","60","9","10","6","83","0","9","0","8","6","1","0","0","0","0","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","13","42","4","0","13","63","1","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","21","63","10","10","19","92","1","1","0","3","20","1","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","53","56","4","8","22","208","1","3","0","7","11","0","0","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","6","30","2","0","14","72","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","5","41","0","1","4","21","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","7","53","3","4","13","43","2","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","43","55","8","2","21","70","1","12","0","6","3","0","0","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","133","131","6","12","41","135","4","2","0","10","6","1","3","0","0","1","0","0","0","0","0","0","33","21","3","3","3","0"
"多摩小平","66","96","15","21","25","187","8","6","0","14","28","1","1","0","0","1","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","2","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","838","1472","171","125","420","1937","33","80","9","96","159","9","9","2","1","13","0","0","1","0","0","4","416","262","38","25","25","0"


