"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年27週"
"集計期間終了週","2023年27週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区西南部","48","150","33","6","17","42","1","6","0","3","78","3","3","0","0","2","0","1","0","0","0","1","","","","","",""
"区西部","7","163","27","5","17","31","3","2","0","6","55","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","30","246","46","5","10","52","2","23","1","2","151","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","10","161","28","7","10","59","1","5","1","7","86","1","2","0","1","1","0","0","0","0","0","0","","","","","",""
"区東部","20","188","26","2","20","62","0","4","1","5","83","0","2","1","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","4","45","2","0","5","9","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","137","40","3","25","79","1","16","1","3","144","3","1","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","61","10","3","13","36","1","2","4","1","66","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","26","137","29","4","8","48","1","13","0","8","121","1","2","3","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","36","70","33","2","14","26","3","2","1","2","76","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","1","24","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","255","1594","350","44","156","521","16","86","9","43","1023","14","12","5","1","8","0","1","1","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年27週"
"集計期間終了週","2023年27週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","41","210","55","2","20","85","5","17","0","4","146","2","0","0","0","0","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","84","188","86","8","16","105","1","18","0","7","156","2","0","0","0","1","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","88","297","69","8","35","99","5","14","0","7","157","3","3","0","0","2","0","1","0","0","0","1","40","25","4","3","3","0"
"区西部","10","310","63","11","36","74","5","5","0","11","112","2","0","0","0","2","0","0","0","0","0","0","38","24","4","4","4","0"
"区西北部","56","499","94","12","30","115","6","44","1","6","327","1","2","0","0","2","0","0","0","0","0","0","55","34","6","2","2","0"
"区東北部","25","312","74","15","21","130","1","15","1","12","174","3","3","0","1","1","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","42","375","48","2","37","143","0","14","1","6","160","0","2","1","0","0","0","0","1","0","0","0","41","26","4","1","1","0"
"西多摩","8","77","2","0","6","17","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","18","295","80","6","44","169","1","42","1","6","297","4","1","1","0","2","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","3","130","22","6","36","68","1","4","9","2","136","1","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","68","256","50","12","32","93","2","27","0","12","232","2","4","3","0","2","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","63","144","61","10","31","66","8","7","1","6","164","1","1","0","0","0","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","1","59","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","507","3152","704","92","346","1164","35","207","14","79","2088","21","16","5","1","12","0","1","1","0","0","2","416","261","39","25","25","0"


