"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年19週"
"集計期間終了週","2023年19週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"新宿区","4","16","3","1","1","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","2","7","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","7","3","1","2","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","15","3","0","3","2","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","8","2","0","1","26","1","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","5","0","2","4","12","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","11","0","0","2","10","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","24","0","3","15","61","1","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","22","40","0","3","3","54","2","0","0","1","1","0","0","0","1","3","0","0","0","0","0","1","","","","","",""
"渋谷区","1","11","0","0","0","7","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","16","4","0","6","25","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","15","15","0","0","4","29","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","25","0","2","3","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","7","21","1","3","3","28","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","5","3","2","2","22","0","1","0","3","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","35","1","4","0","17","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","11","40","2","4","9","25","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","4","22","2","7","2","39","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","10","1","0","6","22","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","9","25","5","6","7","32","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","4","19","1","3","3","66","0","3","0","5","3","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","10","0","0","3","27","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","14","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","14","0","1","5","13","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","10","19","1","1","10","25","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","21","41","3","6","4","39","2","0","0","7","4","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","17","24","5","6","15","54","7","4","0","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","180","517","42","58","115","686","19","26","4","55","31","3","7","1","1","5","0","0","1","0","0","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年19週"
"集計期間終了週","2023年19週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","14","0","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","6","14","0","0","2","10","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","7","14","4","1","4","16","1","3","0","3","11","0","0","0","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","10","27","5","2","5","25","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","11","7","1","2","2","0"
"文京","5","18","0","2","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","8","8","5","1","5","35","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","8","25","6","0","4","6","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","3","18","4","0","11","51","1","2","5","1","7","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","6","11","0","2","9","19","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","19","1","1","4","21","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","13","48","2","7","27","109","1","0","1","8","1","0","1","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","37","70","3","6","11","123","2","0","0","5","1","2","1","0","1","5","0","0","0","0","0","1","25","16","2","2","2","0"
"渋谷区","2","15","0","0","0","12","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","13","26","8","0","13","45","2","1","0","2","6","0","0","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","31","20","1","0","12","68","2","2","0","2","0","0","1","1","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","4","36","0","5","5","10","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","10","46","3","3","7","45","1","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","9","12","8","2","3","44","1","1","0","5","1","0","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","11","58","2","6","1","54","1","1","0","5","1","1","2","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","30","62","5","9","20","70","2","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","8","52","6","14","10","76","0","3","0","6","0","1","0","0","0","0","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","11","23","1","0","11","49","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","14","50","14","12","15","73","0","1","0","3","10","0","0","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","18","49","2","6","10","146","2","5","1","7","6","0","4","0","1","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","4","19","0","2","13","65","4","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","3","35","0","3","2","16","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","7","29","0","6","10","30","1","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","28","47","1","2","24","58","0","1","0","6","1","0","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","52","79","5","12","22","90","4","0","0","9","5","2","3","1","0","2","0","0","0","0","0","1","32","20","3","3","3","0"
"多摩小平","35","51","9","16","33","148","18","7","0","13","1","0","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","397","996","95","122","293","1532","49","44","8","114","64","9","15","3","2","10","0","0","1","0","0","2","415","261","38","25","25","0"


