"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年21週"
"集計期間終了週","2023年21週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"東京都"
"集計期間開始週","2023年21週"
"集計期間終了週","2023年21週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","64","5","7","10","54","5","3","0","3","5","1","0","0","0","0","0","1","1","0","0","0","","","","","",""
"区南部","35","55","7","9","17","66","1","3","0","3","8","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","31","77","6","3","21","94","6","4","1","3","17","4","1","0","0","4","0","0","0","0","0","1","","","","","",""
"区西部","48","79","18","8","21","66","2","2","0","2","3","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","65","129","19","7","23","130","1","6","1","5","14","0","1","0","2","0","0","0","0","0","0","0","","","","","",""
"区東北部","10","85","28","9","18","123","1","12","1","5","32","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","20","80","26","4","19","79","1","6","0","1","22","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","13","0","1","4","8","1","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","41","76","8","12","22","131","3","3","1","6","16","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","11","22","8","2","9","24","1","2","0","1","5","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","72","74","14","6","16","66","2","1","2","6","11","0","1","2","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","37","58","8","3","14","71","4","4","1","7","21","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","389","817","148","71","194","912","28","47","7","44","157","10","7","3","2","9","0","1","1","0","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年21週"
"集計期間終了週","2023年21週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","24","139","14","7","29","105","9","6","0","5","17","3","0","0","0","0","0","1","1","0","0","0","32","20","2","4","4","0"
"区南部","70","89","20","17","51","161","1","3","0","8","27","0","2","0","0","3","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","74","172","15","4","49","196","11","9","1","9","36","14","3","0","0","5","0","0","0","0","0","2","40","25","4","3","3","0"
"区西部","83","148","29","14","41","144","4","7","0","5","5","2","1","2","0","1","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","156","271","43","17","54","242","1","16","1","9","25","0","5","0","4","0","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","25","152","45","20","31","252","2","21","1","6","54","1","0","0","0","1","0","0","0","0","0","0","39","25","4","1","1","0"
"区東部","36","161","50","9","37","157","3","11","0","4","61","2","0","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","19","29","0","3","7","17","1","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","71","149","16","23","56","314","3","9","1","16","26","1","2","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","15","51","14","8","21","57","1","3","0","1","7","1","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","150","171","21","12","41","147","2","2","2","15","18","0","1","2","0","1","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","61","106","22","13","24","163","8","7","1","15","57","0","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","1","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","785","1649","293","147","441","1955","46","95","7","97","336","24","15","4","4","11","0","1","1","0","0","2","416","262","38","25","25","0"


