"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年10週"
"集計期間終了週","2001年10週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"20～29歳","25","0","0","3","41","0","0","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","1"
"30～39歳","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"50～59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","400","0","3","31","512","105","5","41","32","0","3","3","6","75","6","0","0","4","0","2","1","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年10週"
"集計期間終了週","2001年10週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","0","0","0","18","1","1","0","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","11","0","0","1","36","10","2","0","10","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0"
"2歳","22","0","0","1","42","24","2","1","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"3歳","15","0","0","2","33","13","1","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"4歳","21","0","0","5","50","23","0","7","0","0","0","0","2","14","0","0","0","0","0","0","0","0","0","0"
"5歳","34","0","0","6","35","9","0","3","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0"
"6歳","28","0","0","4","45","6","0","5","1","0","0","0","0","14","1","0","0","0","0","0","0","0","0","0"
"7歳","24","0","0","6","34","3","0","2","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0"
"8歳","23","0","0","4","28","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","12","0","0","3","19","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","52","0","0","0","40","1","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","19","0","0","0","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","54","0","0","7","89","2","1","1","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","1"
"30～39歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40～49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","431","0","0","39","481","97","7","23","36","0","0","1","6","74","2","0","0","6","0","0","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年10週"
"集計期間終了週","2001年10週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","8","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","4","0","0","0","44","5","1","0","47","0","0","1","2","0","2","0","0","0","0","0","0","0","0","0"
"1歳","23","0","0","1","85","23","3","0","16","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0"
"2歳","44","0","0","4","85","35","3","1","1","0","1","0","1","12","0","0","0","0","0","1","0","0","0","0"
"3歳","42","0","0","5","73","29","1","2","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"4歳","55","0","1","11","99","46","0","16","0","0","0","2","3","29","1","0","0","0","0","0","0","0","0","0"
"5歳","58","0","2","11","79","26","2","12","0","0","0","1","1","11","1","0","0","0","0","0","0","0","0","0"
"6歳","61","0","0","10","91","14","0","13","1","0","1","0","1","27","2","0","0","0","0","0","0","0","0","0"
"7歳","50","0","0","9","82","7","0","3","0","0","0","0","1","26","0","0","0","0","0","0","0","0","0","0"
"8歳","46","0","0","6","61","5","1","7","0","0","1","0","1","8","0","0","0","0","0","0","0","0","0","0"
"9歳","30","0","0","3","34","2","0","5","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10～14歳","99","0","0","0","100","1","0","3","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0"
"15～19歳","38","0","0","0","22","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","79","0","0","10","130","2","1","2","0","0","0","0","0","6","0","0","0","4","0","0","0","0","0","2"
"30～39歳","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"40～49歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0"
"50～59歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","831","0","3","70","993","202","12","64","68","0","3","4","12","149","8","0","0","10","0","2","1","0","0","2"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25","25"


