"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年28週"
"集計期間終了週","2023年28週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"1歳","4","21","86","8","1","52","1","16","0","23","166","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","11","19","67","7","10","59","0","11","0","4","131","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","11","14","27","6","14","53","0","10","0","1","119","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","17","15","16","5","20","39","2","9","0","1","117","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","19","10","9","3","22","37","0","5","0","0","86","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","16","23","8","3","25","32","1","8","0","0","65","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","23","23","4","2","20","29","2","3","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","17","16","4","0","17","27","1","1","0","0","11","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","16","22","3","1","9","15","3","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","36","182","2","2","19","45","3","0","0","0","14","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","7","180","0","0","0","7","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","9","267","1","0","9","50","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","22","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","12","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","9","253","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","115","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","237","1799","296","37","166","484","14","68","0","40","811","4","9","2","0","7","1","1","0","0","0","1","0","0","1","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年28週"
"集計期間終了週","2023年28週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","18","59","0","0","10","1","1","0","3","11","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","4","37","98","2","0","91","1","9","0","23","98","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"1歳","12","52","192","20","4","134","2","31","0","40","328","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","24","33","134","19","17","135","2","24","0","5","265","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","27","29","50","18","28","120","1","29","1","1","262","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","27","33","29","12","43","109","4","10","0","2","244","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","42","30","22","10","48","119","1","13","1","0","206","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","32","39","16","7","58","103","4","17","0","0","128","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","52","40","7","4","41","69","3","3","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","42","37","8","2","40","58","1","2","0","0","36","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","35","50","3","3","21","50","6","3","0","0","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","90","362","10","3","32","89","4","2","0","0","34","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","19","312","1","0","1","16","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","15","470","1","3","14","69","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","32","431","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","35","474","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","15","493","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","217","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","161","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","514","3408","630","103","347","1172","31","144","2","74","1716","13","25","5","0","26","1","1","0","0","0","2","0","0","1","0","0","1","1"
"定点数","415","415","261","261","261","261","261","261","261","261","261","261","261","261","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25"


