"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年30週"
"集計期間終了週","2023年30週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"渋谷区","14","22","1","0","0","7","1","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","5","51","4","1","7","13","0","1","0","3","15","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","58","2","0","6","31","0","1","0","1","7","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"池袋","6","55","2","2","1","4","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","7","77","1","1","5","12","0","14","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","31","10","0","8","14","0","3","0","0","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","81","6","0","8","14","0","2","0","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","13","108","10","3","5","18","0","0","0","3","23","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","8","100","6","7","2","26","0","4","0","2","21","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","9","50","0","0","1","31","1","3","0","2","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","3","105","4","10","9","26","0","6","0","2","22","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","100","14","2","17","38","1","7","0","0","28","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","54","1","0","2","26","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","45","0","0","4","12","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","47","3","0","2","3","0","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","95","18","1","13","20","1","4","0","1","32","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","25","193","10","6","13","46","0","8","0","3","35","0","5","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","28","127","14","5","30","38","3","2","0","3","22","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","39","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","263","2121","171","61","194","540","7","92","0","29","436","8","11","3","0","7","0","0","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年30週"
"集計期間終了週","2023年30週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","36","4","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","15","0","0","0","6","0","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","4","48","5","2","4","3","1","1","0","1","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","66","2","4","3","6","0","0","0","0","11","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"文京","3","42","3","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","28","6","0","1","15","1","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","94","0","0","1","7","0","0","0","0","11","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","77","0","1","4","24","1","2","0","2","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","32","4","0","6","14","0","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","38","3","1","3","9","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","60","113","7","5","9","43","0","8","0","0","39","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","199","16","1","11","14","0","4","0","2","17","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","9","26","1","1","0","2","2","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","4","81","4","0","6","11","1","2","0","2","16","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","98","6","0","9","19","1","6","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","62","1","3","1","2","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","78","1","2","4","9","3","12","0","3","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","40","5","1","3","7","0","0","0","1","14","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","107","11","1","4","10","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","6","131","6","2","5","22","0","0","0","1","19","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","6","140","8","1","2","27","2","3","1","2","22","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","73","0","0","0","10","0","3","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","6","140","4","10","11","24","1","6","0","3","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","32","106","5","1","19","39","1","6","0","2","18","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","2","70","0","0","8","23","1","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","40","1","0","1","7","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","52","5","0","1","2","0","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","93","15","0","9","9","0","3","0","3","36","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","21","207","5","0","12","24","3","3","1","5","31","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"多摩小平","20","133","9","5","17","35","0","4","0","6","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","29","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","237","2494","137","42","155","426","21","78","2","36","404","7","10","1","0","7","0","0","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年30週"
"集計期間終了週","2023年30週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","68","12","0","0","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","6","30","0","0","0","19","0","4","0","1","6","2","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","11","90","9","6","7","4","1","3","0","3","14","2","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","9","107","6","5","7","15","0","0","0","0","17","0","1","0","0","4","0","0","0","0","0","1","11","7","2","2","2","0"
"文京","6","80","5","2","2","5","1","2","0","0","17","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","3","49","12","2","3","27","1","4","0","3","35","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","7","192","1","0","3","14","0","1","0","0","18","1","4","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","19","139","1","2","9","49","1","4","0","4","17","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","4","70","14","0","14","25","0","6","0","0","28","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","15","70","5","8","4","15","0","5","0","0","14","1","2","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","104","216","17","8","26","96","0","17","0","0","72","1","2","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","21","360","33","5","29","29","0","8","0","4","45","1","0","1","0","1","0","0","0","0","0","1","25","16","2","2","2","0"
"渋谷区","23","48","2","1","0","9","3","1","0","1","4","0","0","0","0","3","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","9","132","8","1","13","24","1","3","0","5","31","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","4","156","8","0","15","50","1","7","0","1","14","0","0","1","0","0","0","0","0","0","0","1","17","11","1","2","2","0"
"池袋","10","117","3","5","2","6","1","2","0","0","12","0","0","2","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","13","155","2","3","9","21","3","26","0","3","18","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","6","71","15","1","11","21","0","3","0","1","33","1","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","188","17","1","12","24","0","3","0","0","10","0","2","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","19","239","16","5","10","40","0","0","0","4","42","0","3","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","14","240","14","8","4","53","2","7","1","4","43","0","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","19","123","0","0","1","41","1","6","0","2","20","0","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","9","245","8","20","20","50","1","12","0","5","39","1","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","54","206","19","3","36","77","2","13","0","2","46","1","0","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","3","124","1","0","10","49","1","7","0","0","13","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","3","85","1","0","5","19","1","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","4","99","8","0","3","5","0","2","0","0","32","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"多摩立川","4","188","33","1","22","29","1","7","0","4","68","0","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"多摩府中","46","400","15","6","25","70","3","11","1","8","66","2","5","0","0","4","0","0","0","0","0","0","33","21","3","3","3","0"
"多摩小平","48","260","23","10","47","73","3","6","0","9","42","1","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","68","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","500","4615","308","103","349","966","28","170","2","65","840","15","21","4","0","14","0","0","0","0","0","4","416","261","39","25","25","0"


