"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年10週"
"集計期間終了週","2010年10週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"合計","46","44","9","145","881","119","15","19","52","0","2","52","2","3","0","9","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年10週"
"集計期間終了週","2010年10週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","4","2","1","34","2","0","1","9","0","1","0","0","0","0","0","0","0","0","0"
"1歳","1","9","1","3","88","22","5","1","23","1","1","6","1","0","0","0","0","0","0","0"
"2歳","0","3","2","4","66","16","0","2","3","0","2","6","1","1","0","0","0","0","1","0"
"3歳","1","2","3","3","63","13","1","3","0","0","0","5","1","0","0","0","0","0","2","0"
"4歳","2","1","0","18","68","19","1","0","0","1","0","7","0","0","0","0","0","0","2","0"
"5歳","0","1","0","13","80","13","0","1","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","4","0","3","5","77","8","0","3","1","0","0","12","0","0","0","0","0","0","0","0"
"7歳","6","0","1","16","44","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","1","0","1","6","39","2","0","2","0","0","2","0","0","0","1","0","0","0","0","0"
"9歳","0","0","0","12","36","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","9","0","0","13","63","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15～19歳","4","0","0","1","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","5","0","0","7","137","2","0","0","0","3","0","2","0","0","0","0","0","0","0","0"
"30～39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","49","22","13","102","809","106","7","15","38","5","6","53","3","1","1","4","1","1","5","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年10週"
"集計期間終了週","2010年10週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","9","0","1","12","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","11","3","2","73","7","0","1","34","0","1","0","2","1","0","0","0","0","0","0"
"1歳","2","31","2","6","188","39","10","3","46","1","1","10","1","0","0","0","0","0","0","0"
"2歳","0","9","3","12","145","32","4","4","5","0","3","12","1","2","0","0","0","0","1","0"
"3歳","1","3","3","15","150","31","2","4","1","0","1","8","1","0","0","0","0","0","3","0"
"4歳","6","1","1","43","166","43","4","4","1","1","0","15","0","1","0","0","0","0","3","0"
"5歳","2","1","2","28","152","35","2","5","0","0","0","14","0","0","0","0","0","0","0","0"
"6歳","9","0","3","32","144","15","0","6","1","0","0","22","0","0","0","0","0","0","0","0"
"7歳","8","0","2","29","96","6","0","2","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","3","0","1","15","82","3","0","3","0","0","2","6","0","0","1","0","0","0","0","0"
"9歳","2","1","0","22","81","2","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"10～14歳","19","0","2","30","161","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"15～19歳","9","0","0","2","27","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"20～29歳","13","0","0","10","213","2","0","0","0","3","0","2","0","0","0","0","0","0","0","0"
"30～39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","95","66","22","247","1690","225","22","34","90","5","8","105","5","4","1","13","1","1","8","0"
"定点数","287","149","149","149","149","149","149","149","149","149","149","149","149","149","39","39","23","23","23","23"


