"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年35週"
"集計期間終了週","2023年35週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区西南部","55","314","11","51","17","35","4","4","1","3","15","1","2","0","0","3","1","1","0","0","0","1","","","","","",""
"区西部","60","376","4","7","11","32","1","6","1","1","7","1","0","1","0","2","0","0","0","0","0","2","","","","","",""
"区西北部","82","570","1","7","14","30","2","11","1","5","14","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","32","345","5","9","9","49","0","13","0","6","15","2","1","2","0","2","0","0","0","0","0","3","","","","","",""
"区東部","61","440","4","13","10","37","1","4","0","1","4","1","0","0","0","1","1","0","0","0","0","1","","","","","",""
"西多摩","6","89","1","2","1","10","0","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","47","392","1","22","14","77","0","21","0","3","12","1","3","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","13","162","1","2","8","8","0","9","1","3","8","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩南部","57","343","1","7","22","41","0","10","0","6","8","1","4","1","0","0","1","1","0","0","0","1","","","","","",""
"北多摩北部","62","242","1","1","17","43","1","10","0","5","2","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","2","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","565","3711","35","140","141","440","13","120","5","39","100","10","12","7","0","15","3","3","1","0","0","11","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年35週"
"集計期間終了週","2023年35週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","138","453","5","25","14","69","4","36","1","2","17","0","1","0","0","1","0","1","1","0","0","1","32","20","2","4","4","0"
"区南部","104","382","4","20","27","99","0","9","0","3","10","1","0","3","0","1","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","106","549","19","113","37","78","4","8","1","6","27","1","3","0","0","10","1","1","0","0","0","1","40","25","4","3","3","0"
"区西部","137","671","8","21","32","70","1","17","1","5","10","1","0","1","0","3","0","0","0","0","0","2","37","23","4","4","4","0"
"区西北部","157","1037","6","21","34","87","3","28","1","9","33","3","3","0","0","2","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","77","649","5","14","24","92","0","27","0","10","29","3","1","2","0","2","0","0","0","0","0","3","40","25","4","1","1","0"
"区東部","146","844","5","30","28","94","3","13","0","6","10","1","0","0","0","1","1","0","0","0","0","3","40","25","4","1","1","0"
"西多摩","12","173","1","5","2","16","0","17","0","1","4","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","95","786","10","42","43","152","0","43","0","6","28","1","6","0","0","2","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","28","313","1","2","18","22","0","22","1","4","17","1","0","0","0","1","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","110","700","2","11","49","79","0","20","0","8","12","1","6","1","0","0","1","1","0","0","0","4","33","21","3","3","3","0"
"北多摩北部","113","458","6","1","41","97","1","19","0","10","5","0","0","0","0","1","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","3","31","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1226","7046","72","305","349","955","16","259","5","71","202","13","20","7","0","24","3","3","1","0","0","16","415","260","39","25","25","0"


