"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2013年8月"
"集計期間終了月","2013年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"葛飾区","0","0","0","0","0","0","13","12","0","0","0","1"
"江戸川","3","3","2","0","1","0","0","0","0","0","2","0"
"八王子市","6","0","2","3","2","0","0","0","0","0","4","1"
"町田市","6","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","11","2","2","2","1","0","0","0","0","0","2","1"
"多摩府中","0","0","0","1","0","0","25","8","0","0","3","3"
"多摩小平","0","0","0","0","0","0","2","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","165","94","67","93","9","8","104","40","4","0","55","25"


