"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年5月"
"集計期間終了月","2012年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"渋谷区","2","9","2","0","0","0","1","0","0","0","",""
"中野区","1","0","1","0","0","0","0","0","0","0","",""
"杉並","1","0","1","0","0","0","0","0","0","0","",""
"池袋","10","6","4","4","0","0","2","5","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","1","2","1","1","0","2","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","5","2","1","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","7","0","0","",""
"江戸川","7","1","0","1","3","0","0","0","0","0","",""
"八王子市","4","0","1","0","0","0","0","0","0","0","",""
"町田市","3","1","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","11","1","1","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","16","8","0","0","",""
"多摩小平","0","0","0","0","1","0","1","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","68","45","29","7","11","1","38","26","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年5月"
"集計期間終了月","2012年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","14","4","5","4","0","1","5","1","0","0","2","2"
"中央区","8","3","1","3","0","0","0","0","0","0","3","0"
"みなと","10","37","11","4","2","1","8","0","0","0","2","1"
"新宿区","35","21","31","25","1","3","20","2","0","0","7","2"
"文京","6","4","4","1","0","0","3","4","0","0","1","1"
"台東","1","1","0","0","0","0","0","0","0","0","2","0"
"墨田区","2","2","0","0","2","0","8","1","0","0","2","1"
"江東区","10","8","3","3","0","1","0","0","0","0","2","0"
"品川区","7","4","2","3","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","14","0","2","4","0","0","3","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","4","0","0","0","2"
"渋谷区","12","13","2","3","0","1","2","0","0","0","5","1"
"中野区","4","1","1","1","0","1","0","0","0","0","2","1"
"杉並","3","0","1","3","0","0","0","0","0","0","2","1"
"池袋","23","10","8","8","1","0","2","6","0","0","3","1"
"北区","0","0","1","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","3","1","2","3","1","0","7","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","2","2","1","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","7","9","0","0","0","1"
"江戸川","10","1","0","1","3","1","0","0","0","0","2","0"
"八王子市","4","0","1","0","0","0","0","0","0","0","4","1"
"町田市","3","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","1","1","0","0","0","0","0","0","0","2","1"
"多摩府中","0","0","0","1","0","0","25","18","0","0","2","3"
"多摩小平","0","0","0","0","1","0","3","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","187","114","78","68","12","9","98","47","0","0","54","25"


