"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年9月"
"集計期間終了月","2011年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"足立","0","0","0","4","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","3","10","0","0","0","1"
"江戸川","14","5","0","1","2","0","0","0","0","0","2","0"
"八王子市","8","2","2","1","1","0","0","0","0","0","4","1"
"町田市","5","2","0","0","1","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","5","2","0","0","0","0","0","0","0","0","2","1"
"多摩府中","2","0","0","2","0","0","40","15","1","0","3","3"
"多摩小平","0","1","0","0","0","0","2","8","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","220","114","70","103","11","11","94","43","3","0","55","25"


