"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2013年7月"
"集計期間終了月","2013年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"みなと","3","5","4","0","0","0","3","0","0","0","",""
"新宿区","10","5","9","2","3","0","7","3","0","0","",""
"文京","0","0","0","0","0","0","1","0","0","0","",""
"台東","1","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","0","0","1","0","0","0","0","0","0","",""
"江東区","0","0","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","6","0","0","0","0","0","2","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","2","0","0","",""
"渋谷区","1","5","1","0","1","0","0","0","0","0","",""
"中野区","0","1","1","1","1","0","0","0","0","0","",""
"杉並","0","0","0","1","1","0","1","0","0","0","",""
"池袋","17","3","0","1","3","0","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","2","0","0","0","0","0","0","0","0","",""
"板橋区","6","2","0","1","1","0","4","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","3","0","1","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","6","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","0","",""
"八王子市","5","0","1","1","1","0","0","0","0","0","",""
"町田市","8","6","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","12","1","0","2","1","0","0","0","0","0","",""
"多摩府中","0","0","1","1","0","0","9","10","0","0","",""
"多摩小平","0","0","0","0","0","0","1","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","75","30","18","11","13","0","31","22","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2013年7月"
"集計期間終了月","2013年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","16","3","2","19","0","1","0","0","0","0","2","2"
"中央区","9","3","2","1","0","0","0","0","0","0","3","0"
"みなと","16","40","12","3","0","0","14","0","0","0","2","1"
"新宿区","38","21","36","21","3","10","18","6","0","0","7","2"
"文京","2","1","1","0","0","0","5","4","1","0","1","1"
"台東","1","0","0","0","0","0","0","0","0","0","2","0"
"墨田区","4","0","0","2","0","0","3","4","0","0","2","1"
"江東区","5","6","2","6","0","0","0","0","0","0","2","0"
"品川区","2","3","5","1","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","9","0","0","4","0","0","5","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","2","5","1","0","0","2"
"渋谷区","4","9","2","0","1","0","0","0","0","0","3","1"
"中野区","1","5","1","1","1","0","0","0","0","0","2","1"
"杉並","3","0","0","3","1","0","2","0","0","0","2","1"
"池袋","26","5","5","7","3","0","3","1","0","0","3","1"
"北区","0","0","2","0","0","0","0","0","0","0","1","0"
"荒川区","1","2","0","0","0","0","0","0","0","0","1","0"
"板橋区","10","2","3","3","1","0","5","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","5","0","1","0","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","8","12","0","0","0","1"
"江戸川","2","0","0","1","0","0","0","0","0","0","1","0"
"八王子市","6","0","1","1","1","0","0","0","0","0","4","1"
"町田市","8","6","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","1","0","2","1","0","0","0","0","0","2","1"
"多摩府中","1","0","2","3","0","0","26","22","0","0","3","3"
"多摩小平","0","0","0","0","0","0","3","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","181","107","77","78","13","11","95","57","2","0","52","25"


