"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年6月"
"集計期間終了月","2011年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","4","0","0","",""
"江戸川","8","1","1","0","2","0","0","0","0","0","",""
"八王子市","9","2","1","1","0","0","0","0","0","0","",""
"町田市","2","0","0","0","3","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","11","2","0","1","1","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","14","10","0","0","",""
"多摩小平","0","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","90","42","24","9","12","1","30","25","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年6月"
"集計期間終了月","2011年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","11","3","4","8","0","1","0","0","0","0","2","2"
"中央区","13","2","1","0","0","0","0","0","0","0","3","0"
"みなと","18","26","11","6","0","0","10","1","0","0","2","1"
"新宿区","46","26","33","35","1","7","18","2","0","0","7","2"
"文京","9","0","0","0","0","0","3","0","0","0","1","1"
"台東","3","1","0","0","1","0","0","0","0","0","2","0"
"墨田区","3","1","2","0","1","0","2","6","0","0","2","1"
"江東区","15","4","2","11","1","0","0","0","0","0","2","0"
"品川区","1","0","0","3","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","10","0","0","0","0","1","4","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","2","0","0","0","0","1"
"渋谷区","7","11","5","1","1","0","1","0","0","0","4","1"
"中野区","8","0","2","2","0","0","0","0","0","0","2","1"
"杉並","5","0","0","0","0","0","2","1","0","0","2","1"
"池袋","25","9","5","3","1","2","4","7","0","0","3","1"
"北区","2","0","3","0","0","1","0","0","0","0","1","0"
"荒川区","0","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","7","2","0","3","0","0","1","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","1","1","3","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","1","12","0","0","0","1"
"江戸川","15","3","1","1","2","0","0","0","0","0","2","0"
"八王子市","10","2","1","1","0","0","0","0","0","0","4","1"
"町田市","2","0","0","0","3","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","2","0","1","1","0","0","0","0","0","2","1"
"多摩府中","1","0","0","1","0","0","37","28","1","0","3","3"
"多摩小平","0","0","0","0","0","0","1","5","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","225","94","71","79","12","12","87","62","1","0","54","24"


