"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年29週"
"集計期間終了週","2023年29週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"北多摩北部","17","93","26","5","21","38","2","4","0","2","23","0","2","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","13","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","244","1854","224","57","151","474","19","80","3","25","508","7","6","2","0","5","0","1","1","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年29週"
"集計期間終了週","2023年29週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","124","8","8","5","11","3","8","0","3","34","0","0","0","0","2","1","0","0","0","0","2","","","","","",""
"区南部","19","133","24","9","16","30","1","9","2","5","29","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","23","213","16","5","10","30","1","11","1","1","30","1","1","0","0","7","0","1","0","0","0","0","","","","","",""
"区西部","10","213","9","8","8","36","1","2","0","3","39","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","16","322","10","11","22","39","2","12","2","4","67","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","8","187","29","3","7","65","2","5","1","4","60","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","23","234","10","3","13","39","1","3","0","3","42","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","6","39","0","1","2","3","1","2","0","1","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","11","196","26","2","19","60","3","14","0","1","55","2","1","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","89","7","0","10","24","1","5","0","2","25","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","15","182","18","1","8","27","3","4","1","2","47","3","3","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","20","103","16","2","17","34","2","3","0","1","26","0","2","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","9","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","169","2044","173","53","137","398","21","78","7","30","463","12","11","2","0","14","1","2","1","0","0","4","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年29週"
"集計期間終了週","2023年29週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","43","249","26","8","9","39","3","12","0","4","70","0","0","0","0","2","1","0","0","0","0","2","32","20","2","4","4","0"
"区南部","46","259","47","17","30","68","2","23","2","10","77","1","0","1","0","1","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","46","365","46","10","23","67","3","17","3","1","74","1","1","0","0","8","0","1","0","0","0","0","40","25","4","3","3","0"
"区西部","30","381","28","14","31","74","3","7","0","6","73","1","0","0","0","0","0","0","0","0","0","0","38","24","4","4","4","0"
"区西北部","36","651","28","15","35","79","2","20","2","6","125","1","2","0","0","1","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","24","341","56","7","10","140","6","13","1","9","112","0","2","1","0","0","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","50","491","27","10","27","89","3","9","0","8","92","1","0","0","0","0","0","1","0","0","0","0","41","26","4","1","1","0"
"西多摩","13","70","0","1","2","6","1","2","0","1","15","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","32","376","54","7","37","136","5","30","0","1","123","5","1","0","0","6","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","4","155","18","0","22","44","2","5","0","3","51","1","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","52","342","25","6","22","58","5","6","1","3","100","4","4","0","0","0","0","0","0","0","0","1","33","21","3","3","3","0"
"北多摩北部","37","196","42","7","38","72","4","7","0","3","49","0","2","0","0","0","0","0","1","0","0","0","22","14","2","2","2","0"
"島しょ","0","22","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","413","3898","397","102","286","872","39","151","9","55","971","16","12","2","0","18","1","2","1","0","0","4","417","262","39","25","25","0"


