"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年25週"
"集計期間終了週","2023年25週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","60","174","63","10","20","102","5","14","0","3","101","2","1","1","0","1","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","48","169","84","14","40","129","1","16","1","4","188","2","0","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","48","247","57","7","37","128","10","10","0","6","180","2","1","0","0","1","0","0","0","0","0","2","40","25","4","3","3","0"
"区西部","11","279","46","6","55","128","3","4","1","4","118","0","2","1","0","0","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","60","432","72","10","46","150","12","23","4","4","257","1","5","0","0","1","0","0","0","0","0","0","55","34","6","2","2","0"
"区東北部","45","200","94","17","22","151","1","15","0","6","154","1","1","0","0","0","0","0","0","0","0","0","38","24","4","1","1","0"
"区東部","52","305","65","6","27","144","0","18","0","5","125","2","2","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","3","44","2","0","5","19","0","1","0","1","40","2","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","19","244","61","21","60","228","4","32","0","9","350","4","2","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","6","119","44","0","50","61","1","17","0","2","91","3","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","36","200","63","12","42","129","4","20","0","9","195","0","3","0","0","1","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","24","129","47","7","43","141","7","18","0","4","216","1","1","1","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","36","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","412","2578","700","111","449","1510","48","188","6","57","2015","20","18","3","0","4","0","0","0","0","0","2","414","260","38","25","25","0"


