"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年28週"
"集計期間終了週","2023年28週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区西南部","24","159","22","3","21","48","1","8","0","1","65","0","2","1","0","2","0","0","0","0","0","1","","","","","",""
"区西部","21","187","25","5","9","41","2","1","0","4","50","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","20","298","41","3","20","30","1","6","0","5","103","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","4","152","33","9","12","62","1","11","0","10","84","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","13","237","18","2","15","47","3","8","0","1","76","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","7","41","2","0","0","14","2","2","0","1","13","0","0","0","0","1","1","0","0","0","0","0","","","","","",""
"南多摩","14","161","30","4","15","89","2","13","0","5","101","2","2","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","58","13","1","15","15","0","1","1","4","66","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","30","188","23","3","9","26","3","2","1","3","88","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","23","76","43","4","23","35","5","2","0","2","37","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","16","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","237","1799","296","38","166","484","22","70","2","40","811","9","15","5","0","13","1","1","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年28週"
"集計期間終了週","2023年28週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","58","225","41","9","17","76","1","20","0","3","126","0","1","0","0","5","0","1","0","0","0","0","32","20","2","4","4","0"
"区南部","103","230","55","3","32","119","1","16","0","8","123","2","1","1","0","0","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","64","277","59","13","40","104","1","11","0","1","145","0","2","1","0","9","0","0","0","0","0","1","40","25","4","3","3","0"
"区西部","40","323","46","13","22","88","2","3","0","7","108","1","1","1","0","1","0","0","0","0","0","0","37","23","4","4","4","0"
"区西北部","47","530","81","15","44","84","2","21","0","10","205","4","7","0","0","1","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","9","304","59","18","24","146","1","18","0","16","181","1","1","0","0","1","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","33","437","40","8","26","113","3","15","0","6","158","1","1","0","0","0","0","0","0","0","0","1","41","26","4","1","1","0"
"西多摩","17","84","5","0","0","27","3","2","0","2","23","0","0","0","0","1","1","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","29","312","79","8","40","207","4","26","0","8","233","2","4","1","0","5","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","9","135","31","1","30","45","0","5","1","5","129","2","1","0","0","1","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","65","348","49","6","26","65","6","4","1","3","173","0","5","0","0","1","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","40","165","85","9","46","98","7","3","0","5","105","0","1","1","0","1","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","38","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","514","3408","630","103","347","1172","31","144","2","74","1716","13","25","5","0","26","1","1","0","0","0","2","415","261","39","25","25","0"


