"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年41週"
"集計期間終了週","2025年41週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"合計","1000","526","12303","119","20","247","518","33","38","28","54","79","10","23","6","0","19","0","3","18","2","1","11","22","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年41週"
"集計期間終了週","2025年41週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","146","62","1863","22","1","23","113","8","5","7","11","11","3","0","0","0","1","0","0","1","0","0","1","6","32","32","20","2","4","4","4"
"区南部","134","71","1395","14","9","42","122","5","9","4","12","4","1","5","0","0","1","0","0","1","0","0","0","0","33","33","21","3","1","1","1"
"区西南部","264","91","1871","22","3","29","52","4","3","3","3","6","0","2","0","0","3","0","0","2","0","1","2","5","39","39","24","4","3","3","3"
"区西部","198","58","2115","25","0","34","77","0","5","1","6","3","1","3","2","0","1","0","1","6","1","0","3","6","39","39","25","4","4","4","4"
"区西北部","240","136","2854","31","5","60","114","15","10","1","6","27","0","4","1","0","8","0","1","1","0","0","0","2","56","56","35","6","2","2","2"
"区東北部","136","116","2398","46","6","35","99","10","4","3","11","16","1","0","1","0","2","0","0","1","0","0","3","2","39","39","24","4","1","1","1"
"区東部","211","97","2251","32","2","50","118","5","6","6","5","17","0","5","1","0","3","0","0","2","0","0","2","2","41","41","26","4","1","1","1"
"西多摩","11","22","387","1","1","13","17","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","2","14","14","8","1","1","1","1"
"南多摩","333","132","4645","26","10","127","187","10","4","17","10","27","7","2","2","0","2","0","0","0","0","0","0","4","45","45","28","4","1","1","1"
"北多摩西部","80","51","880","15","0","33","31","3","2","3","3","5","0","0","0","0","3","0","0","1","0","0","1","2","21","21","14","2","1","1","1"
"北多摩南部","144","91","2400","16","3","58","95","1","4","3","13","18","2","7","0","0","3","0","0","3","0","0","1","7","33","33","21","3","3","3","3"
"北多摩北部","93","57","1761","4","2","34","126","2","14","3","10","22","1","10","0","0","5","0","1","5","1","0","6","9","23","23","15","2","2","2","2"
"島しょ","0","6","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","1990","990","24859","254","42","538","1151","63","66","51","90","158","16","38","7","0","32","0","3","24","2","1","19","47","417","417","262","39","25","25","25"


