"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年36週"
"集計期間終了週","2023年36週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"西多摩","13","81","0","1","1","10","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","127","383","1","9","15","68","2","14","1","4","13","3","2","0","0","2","0","0","0","0","0","1","","","","","",""
"北多摩西部","57","166","0","2","10","14","0","16","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","104","357","3","9","38","35","1","10","0","5","3","1","5","1","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","104","226","4","2","21","33","1","9","0","5","9","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1121","3540","30","130","200","428","20","156","3","41","82","8","11","4","1","16","1","0","0","0","1","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年36週"
"集計期間終了週","2023年36週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","204","429","6","21","23","55","1","54","0","10","8","2","0","0","0","1","0","0","0","0","0","2","32","20","2","4","4","0"
"区南部","168","362","7","28","31","86","2","20","0","7","11","0","0","0","0","0","0","0","0","0","0","1","33","21","3","1","1","0"
"区西南部","187","586","8","78","52","75","2","24","0","3","26","3","1","0","0","13","1","0","0","0","0","0","40","25","4","3","3","0"
"区西部","285","590","2","19","30","75","4","14","1","5","1","0","0","1","0","4","0","0","0","0","0","1","38","24","4","4","4","0"
"区西北部","329","931","5","18","51","101","7","42","2","8","35","0","2","0","1","3","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","190","682","4","21","16","95","3","21","0","8","13","1","0","2","0","3","0","0","0","0","0","1","40","25","4","1","1","0"
"区東部","259","785","6","55","54","98","2","44","0","4","8","0","1","1","0","1","0","0","0","0","1","0","41","26","4","1","1","0"
"西多摩","28","176","0","1","5","16","0","15","0","2","2","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","271","766","1","29","40","147","6","29","1","8","25","5","2","0","0","8","0","0","0","0","0","1","45","28","4","1","1","0"
"北多摩西部","110","317","0","3","18","38","0","31","0","2","13","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","217","715","7","15","77","77","1","25","0","9","8","2","9","1","0","0","0","0","0","0","0","3","33","21","3","3","3","0"
"北多摩北部","232","443","9","14","44","101","1","19","0","14","16","0","0","0","0","1","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","1","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2481","6824","55","302","441","964","29","338","4","80","166","13","15","5","1","34","1","0","0","0","1","10","417","262","39","25","25","0"


