"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2013年2月"
"集計期間終了月","2013年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"集計期間終了月","2013年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","2","0","0","",""
"中央区","0","2","0","0","0","0","0","0","0","0","",""
"みなと","2","2","7","0","0","0","1","0","0","0","",""
"新宿区","4","9","10","2","0","0","5","1","0","0","",""
"文京","0","0","0","0","0","0","1","0","0","0","",""
"台東","2","0","0","0","0","0","0","0","0","0","",""
"墨田区","0","2","0","0","1","0","0","0","0","0","",""
"江東区","1","0","0","1","0","0","0","0","0","0","",""
"品川区","0","1","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","5","0","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","0","",""
"渋谷区","8","6","3","1","2","0","0","0","0","0","",""
"中野区","1","0","1","0","6","0","0","0","0","0","",""
"杉並","1","0","0","0","0","0","1","0","0","0","",""
"池袋","10","4","3","1","0","0","3","2","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","3","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","2","3","0","0","0","1","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","4","0","1","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","4","0","0","",""
"江戸川","4","2","1","0","1","1","0","0","0","0","",""
"八王子市","4","2","0","0","1","0","0","0","0","0","",""
"町田市","3","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","11","1","2","4","0","1","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","6","3","0","0","",""
"多摩小平","1","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","67","33","31","9","11","2","19","15","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2013年2月"
"集計期間終了月","2013年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","21","2","9","24","0","1","3","2","0","0","2","2"
"中央区","10","7","2","3","0","0","0","0","0","0","3","0"
"みなと","11","21","15","5","0","0","4","0","0","0","2","1"
"新宿区","23","18","29","27","0","5","9","5","0","0","7","2"
"文京","2","2","0","2","0","0","1","2","1","0","1","1"
"台東","2","0","0","0","0","0","0","0","0","0","2","0"
"墨田区","0","2","0","0","1","0","4","0","0","0","2","1"
"江東区","13","7","1","11","0","1","0","0","0","0","2","0"
"品川区","11","4","1","7","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","1","0","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","0","0","0","0","0","1"
"渋谷区","13","11","5","1","2","0","0","0","0","0","4","1"
"中野区","5","1","1","2","6","1","0","0","0","0","2","1"
"杉並","4","2","0","1","0","0","1","0","0","0","2","1"
"池袋","19","7","7","5","0","0","4","4","0","0","3","1"
"北区","1","0","1","0","0","0","0","0","0","0","1","0"
"荒川区","3","0","0","1","0","0","0","0","0","0","1","0"
"板橋区","6","2","3","2","0","0","6","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","8","0","2","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","3","6","0","0","0","1"
"江戸川","6","2","1","1","1","1","0","0","0","0","2","0"
"八王子市","4","2","0","0","1","0","0","0","0","0","4","1"
"町田市","3","2","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","11","1","2","4","0","1","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","24","15","0","0","3","3"
"多摩小平","1","0","0","0","0","0","0","9","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","185","93","79","97","11","10","60","43","1","0","54","24"


