"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年3月"
"集計期間終了月","2014年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","3","0","1","0","0","0","0","0","0","0","",""
"中央区","0","0","0","0","0","0","0","0","0","0","",""
"みなと","3","7","6","0","0","0","4","0","0","0","",""
"新宿区","5","10","8","4","0","0","5","0","0","0","",""
"文京","0","0","0","0","0","0","0","0","0","0","",""
"台東","1","0","0","0","1","0","0","0","0","0","",""
"墨田区","3","1","1","0","0","0","3","0","0","0","",""
"江東区","3","0","1","0","0","0","0","0","0","0","",""
"品川区","0","1","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","6","0","0","0","0","0","1","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","0","",""
"渋谷区","4","8","2","0","1","0","1","0","0","0","",""
"中野区","0","0","1","1","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","0","",""
"池袋","8","2","1","3","0","0","0","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","0","0","0","0","0","0","0","0","0","",""
"板橋区","7","3","0","0","0","0","2","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","2","1","0","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","1","0","0","",""
"江戸川","4","0","1","0","1","0","0","0","0","0","",""
"八王子市","3","1","1","1","0","0","0","0","0","0","",""
"町田市","4","4","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","1","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","11","2","1","2","0","0","0","0","0","0","",""
"多摩府中","0","0","1","0","0","0","16","0","0","0","",""
"多摩小平","1","1","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","70","41","25","12","3","0","35","2","1","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年3月"
"集計期間終了月","2014年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","12","0","5","4","0","0","0","0","0","0","2","2"
"中央区","13","5","1","5","0","0","0","0","0","0","3","0"
"みなと","9","36","18","5","0","1","7","0","0","0","2","1"
"新宿区","27","20","34","22","0","2","14","4","0","0","7","2"
"文京","4","0","0","4","0","0","0","2","1","0","1","1"
"台東","1","1","0","0","1","0","0","0","0","0","2","0"
"墨田区","6","4","1","2","0","0","8","1","0","0","2","1"
"江東区","8","4","7","4","0","0","0","0","0","0","2","0"
"品川区","8","5","0","1","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","1","0","0","4","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","1","0","0","0","2"
"渋谷区","14","10","3","2","1","0","2","0","0","0","5","1"
"中野区","0","0","1","1","0","1","0","0","0","0","2","1"
"杉並","1","0","0","1","0","0","0","0","0","0","2","1"
"池袋","21","10","5","12","0","1","1","2","0","0","3","1"
"北区","2","0","0","1","0","0","0","0","0","0","1","0"
"荒川区","2","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","9","3","1","3","0","0","7","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","1","0","2","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","4","2","0","0","0","1"
"江戸川","7","2","1","0","1","0","0","0","0","0","2","0"
"八王子市","3","1","1","1","0","0","2","0","0","0","4","1"
"町田市","4","4","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","1","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","2","1","2","0","0","1","0","0","0","2","1"
"多摩府中","0","0","1","0","0","0","29","0","0","0","3","3"
"多摩小平","1","1","0","0","0","0","1","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","175","109","80","73","4","5","84","13","2","0","55","25"


