"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年36週"
"集計期間終了週","2025年36週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区西南部","4","140","1499","33","4","19","85","3","13","4","7","30","1","7","0","0","10","0","0","0","0","0","0","9","39","39","24","4","3","3","3"
"区西部","12","121","1528","25","3","22","94","3","14","0","8","12","1","2","2","0","2","0","0","1","0","0","0","6","39","39","25","4","4","4","4"
"区西北部","18","265","2171","38","6","49","162","15","26","4","15","48","1","6","0","0","10","0","0","1","1","0","0","2","56","56","35","6","2","2","2"
"区東北部","11","154","1899","52","11","47","111","5","15","5","10","29","0","1","1","0","4","0","0","2","0","0","0","6","40","40","25","4","1","1","1"
"区東部","44","172","1952","37","19","37","124","5","14","2","7","42","0","2","1","0","5","0","0","2","0","0","2","2","41","41","26","4","1","1","1"
"西多摩","1","34","286","0","1","12","26","3","0","1","0","1","1","0","0","0","0","0","0","2","0","0","0","1","14","14","8","1","1","1","1"
"南多摩","25","229","3695","43","7","87","226","15","14","32","22","64","3","7","1","0","1","0","0","0","0","0","0","3","45","45","28","4","1","1","1"
"北多摩西部","11","85","786","9","1","28","38","1","2","4","2","26","0","2","0","0","3","0","0","0","0","0","0","6","21","21","14","2","1","1","1"
"北多摩南部","5","134","1887","34","2","46","74","3","12","2","4","37","4","4","0","0","1","0","0","1","0","0","0","12","33","33","21","3","3","3","3"
"北多摩北部","15","114","1336","29","4","31","119","2","14","7","4","22","1","0","0","0","2","0","0","5","0","0","0","13","23","23","15","2","2","2","2"
"島しょ","0","7","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","2","1","0","1","1","1"
"合計","161","1664","19468","359","71","441","1280","60","156","76","86","370","13","33","5","0","43","0","0","16","2","0","2","72","418","418","263","39","25","25","25"


